5.3129e+08,-24691,-33974,-0.12132,2.4922,-1.8111,-6.6059e-05,2.4922,-1.8111,-6.6059e-05,-24681,-33978,-0.12143,2.4926,-1.8107,-6.6061e-05,2.4926,-1.8107,-6.6061e-05,-24695,-33969,-0.12123,2.492,-1.8113,-6.6059e-05,2.492,-1.8113,-6.6059e-05,-24691,-33974,5.2337,2.4922,-1.8111,-3.5285e-05,2.4922,-1.8111,-3.5285e-05,-24289,-34121,-0.12815,2.5134,-1.7926,-6.6174e-05,2.5134,-1.7926,-6.6174e-05,-24299,-34201,-0.13088,2.5107,-1.7886,-6.6149e-05,2.5107,-1.7886,-6.6149e-05,-24691,-33974,30.653,2.4922,-1.8111,0.0016047,2.4922,-1.8111,0.0016047,-24702,-33970,-0.1212,2.4917,-1.8115,-6.6057e-05,2.4917,-1.8115,-6.6057e-05,-24687,-33979,-0.12141,2.4923,-1.8109,-6.6059e-05,2.4923,-1.8109,-6.6059e-05,-24691,-33974,-5.4763,2.4922,-1.8111,-9.6833e-05,2.4922,-1.8111,-9.6833e-05,-25093,-33827,-0.11449,2.4709,-1.8296,-6.5945e-05,2.4709,-1.8296,-6.5945e-05,-25084,-33747,-0.11176,2.4736,-1.8335,-6.5969e-05,2.4736,-1.8335,-6.5969e-05,-24691,-33974,-30.896,2.4922,-1.8111,-0.0017369,2.4922,-1.8111,-0.0017369,39494,-18552,-0.81911,1.9785,2.033,-1.0498e-05,9166.4,0.39607,-0.91725,-0.97865,4.5805e-06,121.97,-4.0749e-05,-4.3013e-05,0.0064478,9.9444e-05,0.00010121,-5.363e-10,0.00010589,-5.3574e-10,3.4906e-07
5.3129e+08,-19072,-37418,-0.26731,2.7448,-1.3989,-7.0012e-05,2.7448,-1.3989,-7.0012e-05,-19060,-37422,-0.26744,2.7451,-1.3984,-7.0011e-05,2.7451,-1.3984,-7.0011e-05,-19075,-37414,-0.26726,2.7447,-1.3991,-7.0014e-05,2.7447,-1.3991,-7.0014e-05,-19072,-37418,6.7738,2.7448,-1.3989,-3.6363e-05,2.7448,-1.3989,-3.6363e-05,-18718,-37485,-0.27241,2.7601,-1.3811,-7.0021e-05,2.7601,-1.3811,-7.0021e-05,-18566,-37610,-0.27818,2.7626,-1.3689,-6.9981e-05,2.7626,-1.3689,-6.9981e-05,-19072,-37418,33.382,2.7448,-1.3989,0.001227,2.7448,-1.3989,0.001227,-19084,-37415,-0.26719,2.7444,-1.3994,-7.0013e-05,2.7444,-1.3994,-7.0013e-05,-19069,-37423,-0.26736,2.7449,-1.3988,-7.0011e-05,2.7449,-1.3988,-7.0011e-05,-19072,-37418,-7.3084,2.7448,-1.3989,-0.00010366,2.7448,-1.3989,-0.00010366,-19426,-37352,-0.26222,2.7295,-1.4168,-7.0003e-05,2.7295,-1.4168,-7.0003e-05,-19578,-37227,-0.25644,2.7269,-1.429,-7.0043e-05,2.7269,-1.429,-7.0043e-05,-19072,-37418,-33.917,2.7448,-1.3989,-0.001367,2.7448,-1.3989,-0.001367,47668,-15066,-0.91003,1.8054,2.6908,1.6984e-06,5148.1,0.29739,-0.55453,-0.86851,-8.8265e-07,147.73,-3.4036e-05,-5.2097e-05,0.005485,6.9053e-05,0.00010116,5.0853e-11,0.00015274,1.0181e-10,2.1042e-07
5.3129e+08,-12983,-39941,-0.41991,2.9298,-0.95235,-7.218e-05,2.9298,-0.95235,-7.218e-05,-12970,-39943,-0.42002,2.9301,-0.95175,-7.2176e-05,2.9301,-0.95175,-7.2176e-05,-12986,-39938,-0.41993,2.9298,-0.95247,-7.2182e-05,2.9298,-0.95247,-7.2182e-05,-12983,-39941,9.8978,2.9298,-0.95235,-3.698e-05,2.9298,-0.95235,-3.698e-05,-12710,-39941,-0.42291,2.9395,-0.93768,-7.2118e-05,2.9395,-0.93768,-7.2118e-05,-12381,-40067,-0.43141,2.9445,-0.91524,-7.1971e-05,2.9445,-0.91524,-7.1971e-05,-12983,-39941,34.78,2.9298,-0.95235,0.00082327,2.9298,-0.95235,0.00082327,-12997,-39939,-0.4198,2.9296,-0.95295,-7.2184e-05,2.9296,-0.95295,-7.2184e-05,-12981,-39945,-0.41989,2.9298,-0.95222,-7.2178e-05,2.9298,-0.95222,-7.2178e-05,-12983,-39941,-10.738,2.9298,-0.95235,-0.00010738,2.9298,-0.95235,-0.00010738,-13256,-39941,-0.41691,2.9201,-0.96702,-7.2242e-05,2.9201,-0.96702,-7.2242e-05,-13586,-39816,-0.40841,2.9152,-0.98946,-7.2389e-05,2.9152,-0.98946,-7.2389e-05,-12983,-39941,-35.619,2.9298,-0.95235,-0.00096763,2.9298,-0.95235,-0.00096763,54678,-9468.4,-0.95242,1.4362,3.295,1.8267e-05,1977.9,0.17351,-0.23051,-0.58328,-3.4671e-06,168.18,-2.4473e-05,-5.7969e-05,0.0039853,3.8704e-05,8.5863e-05,4.6547e-10,0.00019904,1.1061e-09,1.0038e-07
5.3129e+08,-6575,-41481,-0.57502,3.0427,-0.4823,-7.2319e-05,3.0427,-0.4823,-7.2319e-05,-6560,-41481,-0.57509,3.0429,-0.48163,-7.2312e-05,3.0429,-0.48163,-7.2312e-05,-6575.7,-41477,-0.57518,3.0428,-0.48234,-7.232e-05,3.0428,-0.48234,-7.232e-05,-6575,-41481,18.128,3.0427,-0.4823,-3.9142e-05,3.0427,-0.4823,-3.9142e-05,-6408.5,-41439,-0.57581,3.0482,-0.47302,-7.2242e-05,3.0482,-0.47302,-7.2242e-05,-5904.4,-41516,-0.58629,3.052,-0.43962,-7.189e-05,3.052,-0.43962,-7.189e-05,-6575,-41481,32.602,3.0427,-0.4823,0.00041427,3.0427,-0.4823,0.00041427,-6590.1,-41480,-0.57494,3.0426,-0.48297,-7.2326e-05,3.0426,-0.48297,-7.2326e-05,-6574.4,-41484,-0.57485,3.0427,-0.48227,-7.2318e-05,3.0427,-0.48227,-7.2318e-05,-6575,-41481,-19.278,3.0427,-0.4823,-0.0001055,3.0427,-0.4823,-0.0001055,-6741.5,-41522,-0.57422,3.0373,-0.49158,-7.2395e-05,3.0373,-0.49158,-7.2395e-05,-7245.7,-41445,-0.56374,3.0334,-0.52498,-7.2748e-05,3.0334,-0.52498,-7.2748e-05,-6575,-41481,-33.752,3.0427,-0.4823,-0.0005589,3.0427,-0.4823,-0.0005589,59720,-2107.8,-0.93318,0.89197,3.7725,3.7999e-05,377.14,0.040681,-0.012635,-0.14099,-1.5763e-06,181.31,-1.3315e-05,-5.9346e-05,0.0020955,1.4499e-05,5.5858e-05,5.546e-10,0.00023853,2.4042e-09,2.9733e-08
5.3129e+08,-4.7568,-41999,-0.72808,3.0807,-0.00038432,-7.0251e-05,3.0807,-0.00038432,-7.0251e-05,11.306,-41997,-0.72805,3.0807,0.00031914,-7.024e-05,3.0807,0.00031914,-7.024e-05,-3.4641,-41995,-0.7286,3.0807,-0.00031503,-7.025e-05,3.0807,-0.00031503,-7.025e-05,-4.7568,-41999,37.83,3.0807,-0.00038433,-7.0236e-05,3.0807,-0.00038433,-7.0236e-05,39.863,-41947,-0.72699,3.084,0.0019251,-7.0232e-05,3.084,0.0019251,-7.0232e-05,698.7,-41929,-0.73777,3.083,0.045635,-6.9585e-05,3.083,0.045635,-6.9585e-05,-4.7466,-41999,-0.71319,3.0807,-0.00038365,0.00013723,3.0807,-0.00038365,0.00013723,-20.819,-42000,-0.72811,3.0807,-0.0010878,-7.0261e-05,3.0807,-0.0010878,-7.0261e-05,-6.0496,-42002,-0.72756,3.0806,-0.0004536,-7.0251e-05,3.0806,-0.0004536,-7.0251e-05,-4.7568,-41999,-39.286,3.0807,-0.00038431,-7.0265e-05,3.0807,-0.00038431,-7.0265e-05,-49.377,-42050,-0.72917,3.0774,-0.0026937,-7.0269e-05,3.0774,-0.0026937,-7.0269e-05,-708.21,-42068,-0.71839,3.0784,-0.046403,-7.0916e-05,3.0784,-0.046403,-7.0916e-05,-4.7671,-41999,-0.74296,3.0807,-0.00038498,-0.00027773,3.0807,-0.00038498,-0.00027773,62138,6382.2,-0.84596,0.22151,4.0609,5.8927e-05,931.43,-0.079658,0.041143,0.41354,5.9029e-06,185.84,-2.347e-06,-5.5482e-05,4.5698e-07,2.0189e-06,1.4238e-05,2.0014e-10,0.00026545,3.853e-09,5.3811e-09
5.313e+08,6565.6,-41482,-0.87425,3.0428,0.48154,-6.5876e-05,3.0428,0.48154,-6.5876e-05,6582.1,-41479,-0.87429,3.0427,0.48224,-6.5863e-05,3.0427,0.48224,-6.5863e-05,6569.1,-41478,-0.87454,3.0428,0.48172,-6.5872e-05,3.0428,0.48172,-6.5872e-05,6565.6,-41482,17.835,3.0428,0.48154,-9.905e-05,3.0428,0.48154,-9.905e-05,6485.3,-41457,-0.87174,3.0465,0.47618,-6.5992e-05,3.0465,0.47618,-6.5992e-05,7262.4,-41306,-0.88129,3.0374,0.52819,-6.4997e-05,3.0374,0.52819,-6.4997e-05,6565.6,-41482,-34.048,3.0428,0.48154,0.00042054,3.0428,0.48154,0.00042054,6549.1,-41486,-0.87422,3.0429,0.48085,-6.5889e-05,3.0429,0.48085,-6.5889e-05,6562.1,-41486,-0.87397,3.0428,0.48137,-6.588e-05,3.0428,0.48137,-6.588e-05,6565.6,-41482,-19.584,3.0428,0.48154,-3.2702e-05,3.0428,0.48154,-3.2702e-05,6645.9,-41507,-0.87676,3.0391,0.48691,-6.576e-05,3.0391,0.48691,-6.576e-05,5868.8,-41659,-0.86722,3.0482,0.43489,-6.6755e-05,3.0482,0.43489,-6.6755e-05,6565.6,-41482,32.299,3.0428,0.48154,-0.00055229,3.0428,0.48154,-0.00055229,61537,15151,-0.69337,-0.50437,4.1186,7.8584e-05,3985.9,-0.16367,-0.1071,1.0141,1.9291e-05,181.32,6.3579e-06,-4.639e-05,-0.0020946,5.2797e-06,-3.3756e-05,-6.5026e-10,0.00027567,5.2595e-09,2.9712e-08
5.313e+08,12974,-39945,-1.0086,2.93,0.95161,-5.9185e-05,2.93,0.95161,-5.9185e-05,12990,-39939,-1.0086,2.9298,0.95226,-5.9169e-05,2.9298,0.95226,-5.9169e-05,12980,-39939,-1.0087,2.93,0.95188,-5.9178e-05,2.93,0.95188,-5.9178e-05,12974,-39945,9.3113,2.93,0.95161,-9.4384e-05,2.93,0.95161,-9.4384e-05,12779,-39981,-1.0053,2.9367,0.93885,-5.9505e-05,2.9367,0.93885,-5.9505e-05,13626,-39670,-1.0128,2.9172,0.99606,-5.8144e-05,2.9172,0.99606,-5.8144e-05,12974,-39945,-36.208,2.93,0.95161,0.00083608,2.93,0.95161,0.00083608,12958,-39950,-1.0086,2.9302,0.95095,-5.92e-05,2.9302,0.95095,-5.92e-05,12969,-39950,-1.0084,2.93,0.95133,-5.9192e-05,2.93,0.95133,-5.9192e-05,12974,-39945,-11.328,2.93,0.95161,-2.3985e-05,2.93,0.95161,-2.3985e-05,13169,-39908,-1.0118,2.9233,0.96436,-5.8864e-05,2.9233,0.96436,-5.8864e-05,12323,-40219,-1.0044,2.9427,0.90715,-6.0226e-05,2.9427,0.90715,-6.0226e-05,12974,-39945,34.191,2.93,0.95161,-0.00095445,2.93,0.95161,-0.00095445,57857,23237,-0.48797,-1.2025,3.9331,9.4393e-05,9572.6,-0.18882,-0.46785,1.5826,3.7942e-05,168.19,1.078e-05,-3.2947e-05,-0.0039846,2.5955e-05,-8.157e-05,-1.9645e-09,0.00026743,6.4141e-09,1.0034e-07
5.313e+08,19063,-37423,-1.1261,2.745,1.3982,-5.0257e-05,2.745,1.3982,-5.0257e-05,19079,-37416,-1.1261,2.7447,1.3988,-5.024e-05,2.7447,1.3988,-5.024e-05,19071,-37415,-1.1262,2.7449,1.3986,-5.0247e-05,2.7449,1.3986,-5.0247e-05,19063,-37423,5.916,2.745,1.3982,-8.3908e-05,2.745,1.3982,-8.3908e-05,18776,-37551,-1.1233,2.7572,1.3794,-5.0831e-05,2.7572,1.3794,-5.0831e-05,19636,-37073,-1.1272,2.7262,1.4379,-4.9131e-05,2.7262,1.4379,-4.9131e-05,19063,-37423,-34.777,2.745,1.3982,0.0012466,2.745,1.3982,0.0012466,19048,-37431,-1.1262,2.7453,1.3977,-5.0274e-05,2.7453,1.3977,-5.0274e-05,19056,-37431,-1.1261,2.7452,1.3979,-5.0268e-05,2.7452,1.3979,-5.0268e-05,19063,-37423,-8.1683,2.745,1.3982,-1.6607e-05,2.745,1.3982,-1.6607e-05,19351,-37295,-1.129,2.7329,1.4171,-4.9684e-05,2.7329,1.4171,-4.9684e-05,18491,-37773,-1.1251,2.7639,1.3585,-5.1384e-05,2.7639,1.3585,-5.1384e-05,19063,-37423,32.524,2.745,1.3982,-0.0013471,2.745,1.3982,-0.0013471,51395,29694,-0.25149,-1.7896,3.5233,0.00010411,17384,-0.13773,-1.0212,2.0407,6.0252e-05,147.74,9.3119e-06,-1.6829e-05,-0.0054844,6.3034e-05,-0.00012241,-3.6244e-09,0.00024168,7.1306e-09,2.1036e-07
5.313e+08,24683,-33980,-1.2224,2.4925,1.8104,-3.9264e-05,2.4925,1.8104,-3.9264e-05,24697,-33971,-1.2222,2.4921,1.8109,-3.9247e-05,2.4921,1.8109,-3.9247e-05,24692,-33970,-1.2223,2.4922,1.8108,-3.925e-05,2.4922,1.8108,-3.925e-05,24683,-33980,4.1333,2.4925,1.8104,-7.004e-05,2.4925,1.8104,-7.004e-05,24335,-34222,-1.2209,2.5119,1.7875,-4.0109e-05,2.5119,1.7875,-4.0109e-05,25153,-33585,-1.2204,2.4695,1.8434,-3.8143e-05,2.4695,1.8434,-3.8143e-05,24683,-33980,-31.998,2.4925,1.8104,0.0016313,2.4925,1.8104,0.0016313,24670,-33990,-1.2225,2.4928,1.81,-3.9281e-05,2.4928,1.81,-3.9281e-05,24674,-33991,-1.2224,2.4927,1.81,-3.9279e-05,2.4927,1.81,-3.9279e-05,24683,-33980,-6.578,2.4925,1.8104,-8.4884e-06,2.4925,1.8104,-8.4884e-06,25032,-33739,-1.2238,2.4731,1.8334,-3.8419e-05,2.4731,1.8334,-3.8419e-05,24214,-34375,-1.2243,2.5154,1.7774,-4.0385e-05,2.5154,1.7774,-4.0385e-05,24683,-33980,29.553,2.4925,1.8104,-0.0017099,2.4925,1.8104,-0.0017099,42789,33724,-0.012482,-2.194,2.938,0.00010623,26800,-0.0015936,-1.7191,2.3221,8.3869e-05,121.98,1.071e-06,-3.0155e-07,-0.0064474,0.00011298,-0.00015037,-5.443e-09,0.00020196,7.2818e-09,3.4899e-07
5.3131e+08,29695,-29701,-1.293,2.1786,2.178,-2.6457e-05,2.1786,2.178,-2.6457e-05,29707,-29691,-1.2928,2.1782,2.1784,-2.6441e-05,2.1782,2.1784,-2.6441e-05,29705,-29686,-1.2928,2.1782,2.1784,-2.6439e-05,2.1782,2.1784,-2.6439e-05,29695,-29701,3.06,2.1786,2.178,-5.3446e-05,2.1786,2.178,-5.3446e-05,29324,-30065,-1.2942,2.2062,2.1536,-2.7556e-05,2.2062,2.1536,-2.7556e-05,30049,-29297,-1.2886,2.1541,2.2032,-2.5436e-05,2.1541,2.2032,-2.5436e-05,29695,-29701,-28.282,2.1786,2.178,0.0019787,2.1786,2.178,0.0019787,29683,-29711,-1.2932,2.1789,2.1777,-2.6473e-05,2.1789,2.1777,-2.6473e-05,29685,-29715,-1.2932,2.1789,2.1776,-2.6475e-05,2.1789,2.1776,-2.6475e-05,29695,-29701,-5.6461,2.1786,2.178,5.3203e-07,2.1786,2.178,5.3203e-07,30067,-29337,-1.2919,2.1509,2.2025,-2.5357e-05,2.1509,2.2025,-2.5357e-05,29341,-30105,-1.2975,2.203,2.1529,-2.7477e-05,2.203,2.1529,-2.7477e-05,29695,-29701,25.696,2.1786,2.178,-0.0020316,2.1786,2.178,-0.0020316,32934,34786,0.19743,-2.3663,2.2485,0.00010026,36958,0.21766,-2.492,2.382,0.00010604,93.418,-1.391e-05,1.4118e-05,-0.0067792,0.0001703,-0.00016135,-7.1961e-09,0.00015378,6.8251e-09,5.0266e-07
5.3131e+08,33976,-24690,-1.3346,1.811,2.492,-1.2159e-05,1.811,2.492,-1.2159e-05,33985,-24680,-1.3344,1.8107,2.4923,-1.2145e-05,1.8107,2.4923,-1.2145e-05,33986,-24671,-1.3342,1.8105,2.4924,-1.2138e-05,1.8105,2.4924,-1.2138e-05,33976,-24690,2.3773,1.811,2.492,-3.4633e-05,1.811,2.492,-3.4633e-05,33621,-25174,-1.3392,1.847,2.4689,-1.3464e-05,1.847,2.4689,-1.3464e-05,34214,-24316,-1.3286,1.7879,2.5092,-1.1323e-05,1.7879,2.5092,-1.1323e-05,33976,-24690,-23.809,1.811,2.492,0.0022791,1.811,2.492,0.0022791,33966,-24700,-1.3349,1.8114,2.4918,-1.2173e-05,1.8114,2.4918,-1.2173e-05,33965,-24709,-1.335,1.8115,2.4916,-1.2179e-05,1.8115,2.4916,-1.2179e-05,33976,-24690,-5.0465,1.811,2.492,1.0315e-05,1.811,2.492,1.0315e-05,34331,-24206,-1.33,1.775,2.5151,-1.0854e-05,1.775,2.5151,-1.0854e-05,33738,-25064,-1.3407,1.8341,2.4748,-1.2995e-05,1.8341,2.4748,-1.2995e-05,33976,-24690,21.139,1.811,2.492,-0.0023035,1.811,2.492,-0.0023035,22881,32671,0.34786,-2.2857,1.5387,8.6821e-05,46864,0.50686,-3.2591,2.2041,0.00012406,64.858,-3.4646e-05,2.4043e-05,-0.0064473,0.00022849,-0.00015361,-8.66e-09,0.00010374,5.8095e-09,6.5632e-07
5.3131e+08,37420,-19071,-1.3443,1.3989,2.7446,3.2476e-06,1.3989,2.7446,3.2476e-06,37427,-19061,-1.344,1.3986,2.7448,3.2582e-06,1.3986,2.7448,3.2582e-06,37430,-19046,-1.3436,1.3983,2.7449,3.2696e-06,1.3983,2.7449,3.2696e-06,37420,-19071,1.9478,1.3989,2.7446,-1.4128e-05,1.3989,2.7446,-1.4128e-05,37118,-19661,-1.3529,1.4422,2.7255,1.8125e-06,1.4422,2.7255,1.8125e-06,37555,-18762,-1.3378,1.3797,2.7546,3.8387e-06,1.3797,2.7546,3.8387e-06,37420,-19071,-18.72,1.3989,2.7446,0.002525,1.3989,2.7446,0.002525,37413,-19081,-1.3446,1.3992,2.7445,3.2369e-06,1.3992,2.7445,3.2369e-06,37410,-19097,-1.345,1.3995,2.7443,3.2255e-06,1.3995,2.7443,3.2255e-06,37420,-19071,-4.6364,1.3989,2.7446,2.0623e-05,1.3989,2.7446,2.0623e-05,37722,-18482,-1.3357,1.3555,2.7638,4.6826e-06,1.3555,2.7638,4.6826e-06,37285,-19381,-1.3508,1.418,2.7346,2.6564e-06,1.418,2.7346,2.6564e-06,37420,-19071,16.031,1.3989,2.7446,-0.0025185,1.3989,2.7446,-0.0025185,13703,27526,0.41389,-1.9618,0.89352,6.7555e-05,55517,0.8428,-3.9394,1.8015,0.00013565,39.094,-5.9329e-05,2.7575e-05,-0.0054843,0.00028102,-0.00012795,-9.6491e-09,5.8498e-05,4.3668e-09,7.9494e-07
5.3131e+08,39943,-12983,-1.3202,0.95228,2.9297,1.9337e-05,0.95228,2.9297,1.9337e-05,39947,-12974,-1.3199,0.95206,2.9297,1.9344e-05,0.95206,2.9297,1.9344e-05,39951,-12948,-1.3191,0.95161,2.9299,1.9359e-05,0.95161,2.9299,1.9359e-05,39943,-12983,1.7051,0.95228,2.9297,7.5034e-06,0.95228,2.9297,7.5034e-06,39724,-13653,-1.333,1.0013,2.9166,1.7864e-05,1.0013,2.9166,1.7864e-05,39997,-12768,-1.3147,0.93922,2.9341,1.9653e-05,0.93922,2.9341,1.9653e-05,39943,-12983,-13.154,0.95228,2.9297,0.00271,0.95228,2.9297,0.00271,39938,-12991,-1.3205,0.9525,2.9296,1.933e-05,0.9525,2.9296,1.933e-05,39934,-13017,-1.3213,0.95295,2.9295,1.9315e-05,0.95295,2.9295,1.9315e-05,39943,-12983,-4.3455,0.95228,2.9297,3.117e-05,0.95228,2.9297,3.117e-05,40161,-12313,-1.3074,0.90322,2.9427,2.0809e-05,0.90322,2.9427,2.0809e-05,39888,-13197,-1.3257,0.96534,2.9252,1.9021e-05,0.96534,2.9252,1.9021e-05,39943,-12983,10.513,0.95228,2.9297,-0.0026713,0.95228,2.9297,-0.0026713,6371,19837,0.3795,-1.4321,0.38805,4.4851e-05,62032,1.1949,-4.4627,1.2146,0.00013935,18.648,-8.5585e-05,2.3582e-05,-0.0039844,0.00032229,-8.7407e-05,-1.0043e-08,2.3818e-05,2.687e-09,9.0495e-07
5.3131e+08,41482,-6574.8,-1.2613,0.48225,3.0426,3.5654e-05,0.48225,3.0426,3.5654e-05,41485,-6569.9,-1.2611,0.48214,3.0426,3.5658e-05,0.48214,3.0426,3.5658e-05,41487,-6528.7,-1.2596,0.48153,3.0427,3.5675e-05,0.48153,3.0427,3.5675e-05,41482,-6574.8,1.6152,0.48225,3.0426,2.9663e-05,0.48225,3.0426,2.9663e-05,41367,-7292.6,-1.278,0.53475,3.0371,3.4241e-05,0.53475,3.0371,3.4241e-05,41487,-6482.6,-1.2584,0.4768,3.0438,3.5701e-05,0.4768,3.0438,3.5701e-05,41482,-6574.7,-7.2529,0.48225,3.0426,0.0028293,0.48225,3.0426,0.0028293,41479,-6579.7,-1.2615,0.48237,3.0426,3.5651e-05,0.48237,3.0426,3.5651e-05,41477,-6620.8,-1.2631,0.48297,3.0425,3.5634e-05,0.48297,3.0425,3.5634e-05,41482,-6574.8,-4.1378,0.48225,3.0426,4.1646e-05,0.48225,3.0426,4.1646e-05,41596,-5856.9,-1.2446,0.42975,3.048,3.7068e-05,0.42975,3.048,3.7068e-05,41477,-6666.9,-1.2642,0.48771,3.0414,3.5607e-05,0.48771,3.0414,3.5607e-05,41482,-6574.8,4.7303,0.48225,3.0426,-0.002758,0.48225,3.0426,-0.002758,1646.2,10364,0.23971,-0.75536,0.078918,2.1506e-05,65744,1.5291,-4.7778,0.50408,0.00013465,5.5217,-0.00011081,1.1831e-05,-0.0020945,0.00034829,-3.6638e-05,-9.8017e-09,3.9073e-06,9.8742e-10,9.7557e-07
5.3132e+08,42000,-4.7885,-1.1677,0.00034939,3.0806,5.1732e-05,0.00034939,3.0806,5.1732e-05,42002,-6.2471,-1.1678,0.0003493,3.0806,5.1732e-05,0.0003493,3.0806,5.1732e-05,41998,42.879,-1.1657,-0.00037562,3.0805,5.1749e-05,-0.00037562,3.0805,5.1749e-05,42000,-4.7865,1.6609,0.00034937,3.0806,5.1733e-05,0.00034937,3.0806,5.1733e-05,42000,-729.8,-1.1874,0.053714,3.0833,5.0465e-05,0.053714,3.0833,5.0465e-05,41992,-52.855,-1.169,0.003132,3.0813,5.1557e-05,0.003132,3.0813,5.1557e-05,42000,-4.7714,-1.1663,0.00034812,3.0806,0.00288,0.00034812,3.0806,0.00288,41997,-3.3298,-1.1676,0.00034948,3.0806,5.1731e-05,0.00034948,3.0806,5.1731e-05,42001,-52.456,-1.1696,0.0010744,3.0806,5.1714e-05,0.0010744,3.0806,5.1714e-05,42000,-4.7904,-3.9962,0.00034941,3.0806,5.173e-05,0.00034941,3.0806,5.173e-05,42000,720.22,-1.1479,-0.053016,3.0778,5.2999e-05,-0.053016,3.0778,5.2999e-05,42007,43.278,-1.1663,-0.0024332,3.0798,5.1906e-05,-0.0024332,3.0798,5.1906e-05,42000,-4.8056,-1.169,0.00035066,3.0806,-0.0027766,0.00035066,3.0806,-0.0027766,8.3959,44.815,0.0011175,-0.0031197,-0.00075971,3.3501e-07,66277,1.8116,-4.8573,-0.25708,0.00012203,1.0002,-0.00013249,-7.0179e-06,4.8911e-07,0.00035701,1.8834e-05,-8.962e-09,1.0422e-06,-5.1945e-10,9.999e-07
